Account length,Area code,International plan,Voice mail plan,Number vmail messages,Total day calls,Total eve calls,Total night minutes,Total night calls,Total intl minutes,Total intl calls,Customer service calls,Churn,Total charges,State group churn
112,415,No,Yes,17,95,125,156.7,95,9.7,3,0,False,62.29999999999999,2
117,510,Yes,No,0,100,84,171.8,84,8.6,2,1,True,45.03000000000001,2
1,408,No,Yes,26,115,113,177.7,144,8.1,9,1,False,61.28,1
70,415,No,No,0,110,87,247.1,105,13.2,4,1,False,60.449999999999996,2
52,510,No,Yes,21,119,95,157.4,94,5.3,3,2,False,50.81,2
105,408,No,No,0,93,106,243.5,55,16.2,3,2,False,58.519999999999996,3
77,510,No,Yes,28,117,102,207.5,74,11.5,3,4,True,56.33,3
80,415,Yes,No,0,122,92,269.0,116,13.9,3,2,True,66.97999999999999,3
120,510,No,Yes,43,117,70,161.3,117,11.5,4,1,False,55.489999999999995,2
54,408,No,Yes,39,73,117,129.2,117,12.5,8,2,False,51.53000000000001,2
148,510,Yes,No,0,138,123,197.4,62,8.6,3,2,False,49.96000000000001,2
119,408,No,No,0,115,99,216.8,86,13.9,1,2,True,75.86,2
85,510,No,No,0,96,141,144.0,116,10.9,3,5,True,53.760000000000005,1
101,510,No,Yes,25,144,105,240.0,107,14.5,3,1,False,53.47,3
172,415,No,No,0,85,71,221.6,113,5.9,6,0,False,62.400000000000006,2
80,415,No,No,0,138,91,271.8,94,5.5,4,1,False,61.89000000000001,2
67,510,No,No,0,134,76,91.2,86,10.9,5,2,False,37.69,1
86,408,No,No,0,106,44,139.4,108,9.7,5,1,False,63.74,2
107,415,No,No,0,101,111,249.4,117,12.1,4,1,True,76.58999999999999,1
133,510,No,No,0,102,90,111.7,103,11.2,7,0,False,72.33999999999999,2
116,510,No,No,0,110,103,230.4,109,8.0,3,0,False,63.510000000000005,1
63,408,No,No,0,107,77,203.3,108,7.4,7,0,False,70.23,3
119,408,Yes,Yes,16,103,96,184.0,120,7.7,2,0,True,48.989999999999995,2
133,408,Yes,No,0,103,80,178.1,103,8.0,3,0,True,74.91,3
94,408,Yes,No,0,113,94,110.7,78,8.7,4,1,False,59.35,1
69,510,No,No,0,91,57,203.8,90,11.4,5,0,False,67.65,2
146,408,No,No,0,83,130,149.8,100,7.9,4,7,True,50.150000000000006,3
142,408,Yes,Yes,25,109,120,227.8,60,9.8,3,0,False,58.11,2
123,408,No,No,0,115,86,197.4,60,8.3,2,3,False,65.36,3
101,408,No,No,0,156,106,278.2,93,13.5,8,1,True,80.01,3
43,415,No,No,0,97,126,227.5,114,8.0,5,0,False,64.36,1
69,408,No,No,0,91,88,243.6,107,5.5,5,0,False,62.57000000000001,2
15,510,Yes,No,0,80,76,323.5,88,8.1,3,2,False,51.32,3
67,510,No,No,0,131,107,185.4,104,4.9,3,2,False,57.04,2
99,415,No,No,0,102,87,181.5,86,11.4,7,1,False,55.629999999999995,3
46,415,No,No,0,116,153,236.1,119,8.1,1,1,False,57.4,2
55,408,Yes,No,0,115,97,235.4,117,9.7,4,1,False,64.84,3
39,415,No,No,0,126,117,204.4,123,11.5,2,1,True,82.26,2
92,510,No,No,0,98,143,201.6,135,9.4,7,2,False,50.25,3
56,415,No,No,0,99,78,255.5,115,14.8,1,4,True,55.76,3
76,415,No,No,0,97,95,235.5,105,7.7,2,0,True,79.13,1
132,408,Yes,Yes,33,75,67,198.8,91,12.9,3,2,False,65.74000000000001,1
51,510,Yes,Yes,12,60,134,192.4,98,12.3,7,2,False,52.12,1
27,408,No,No,0,110,92,164.7,85,12.7,6,1,False,70.79,2
224,510,No,No,0,133,66,217.2,106,5.5,6,3,False,45.080000000000005,1
105,510,Yes,Yes,28,89,114,167.7,95,14.7,3,0,True,47.16,2
117,408,No,No,0,93,56,84.8,118,12.0,4,2,False,63.59,3
146,415,No,No,0,101,77,310.5,83,10.3,2,3,False,63.14,1
147,415,Yes,No,0,111,98,143.2,146,9.9,1,0,True,63.11,1
68,510,No,No,0,127,118,273.2,98,8.9,6,2,True,78.80000000000001,2
68,408,No,No,0,89,109,256.3,107,10.2,5,3,False,48.300000000000004,1
159,415,No,No,0,103,108,223.9,93,7.4,5,2,True,75.08,2
134,415,No,Yes,40,105,61,290.0,96,10.8,6,1,False,47.790000000000006,1
113,510,No,No,0,113,80,211.0,87,9.9,1,1,False,69.14,2
132,408,No,No,0,100,118,196.2,122,10.2,6,1,False,64.58,1
93,510,Yes,Yes,38,117,122,193.2,125,14.0,7,1,True,61.01,3
174,408,No,Yes,33,91,91,130.0,132,14.5,4,4,True,55.75000000000001,3
61,415,No,No,0,118,96,221.0,93,7.0,3,2,False,58.39,3
91,415,No,Yes,39,105,116,144.4,92,10.9,4,1,False,43.85,1
88,408,No,Yes,28,104,105,211.6,116,9.8,1,2,False,64.74000000000001,1
88,408,No,Yes,45,140,101,309.2,123,12.8,3,2,False,44.050000000000004,2
182,415,No,No,0,114,109,256.7,96,6.5,4,0,False,44.63999999999999,1
118,408,No,No,0,60,64,220.1,100,8.2,7,4,False,62.69,2
103,408,No,No,0,125,126,221.2,104,10.4,8,8,True,52.730000000000004,2
65,510,No,No,0,89,88,187.4,102,5.5,4,2,False,54.42,1
61,408,No,Yes,25,78,112,134.1,118,9.9,3,3,False,46.15,2
172,415,No,No,0,100,101,301.7,136,6.5,9,1,False,68.22000000000001,2
72,415,No,No,0,103,120,242.9,96,11.8,3,1,False,55.21,3
113,510,No,No,0,120,85,266.7,105,11.0,3,2,False,57.5,1
67,415,No,No,0,102,95,214.5,106,8.6,6,1,False,64.82,1
136,415,No,No,0,105,99,136.2,119,9.4,6,3,False,43.2,2
71,415,No,No,0,132,119,182.4,87,9.7,8,4,False,65.54,2
134,408,No,No,0,126,115,318.3,115,11.8,6,1,False,71.72,1
84,415,No,No,0,102,141,247.5,102,9.8,6,2,False,62.919999999999995,3
39,408,No,No,0,104,112,196.2,92,9.8,4,2,False,55.04,3
110,510,No,No,0,127,118,150.3,64,15.3,3,3,False,50.54,2
102,510,No,No,0,70,129,141.1,92,11.2,5,1,False,50.28,1
70,415,No,No,0,130,130,260.6,96,11.6,4,0,False,58.24,2
142,415,No,No,0,93,98,214.0,96,10.9,1,1,False,55.059999999999995,3
17,415,No,No,0,123,81,315.0,106,8.6,5,1,False,62.17,1
119,408,No,No,0,101,68,229.1,89,10.0,2,1,True,79.03,2
108,415,Yes,Yes,42,90,128,244.7,80,13.6,5,3,True,51.0,3
90,415,No,No,0,118,134,188.6,105,11.4,3,2,False,38.54,1
100,415,No,Yes,33,104,144,99.0,117,12.1,4,1,False,58.09,2
155,408,No,Yes,30,86,91,254.4,85,6.8,6,1,False,51.150000000000006,2
113,510,No,No,0,100,67,178.1,135,9.2,4,2,True,51.669999999999995,1
123,415,No,No,0,92,76,250.3,101,8.7,4,1,False,56.7,1
145,408,No,No,0,124,86,289.2,135,7.6,3,1,False,59.629999999999995,1
42,415,No,No,0,98,93,279.2,91,8.8,3,2,False,63.35,1
125,510,No,No,0,99,107,243.3,92,10.9,7,0,False,57.480000000000004,3
131,415,No,Yes,30,118,81,218.2,90,6.7,3,1,False,58.660000000000004,1
107,415,No,No,0,65,80,107.3,88,8.5,3,1,False,68.17999999999999,3
48,408,No,No,0,73,115,146.4,73,5.1,5,1,False,58.9,1
76,510,No,No,0,96,100,230.6,100,8.0,4,0,False,62.17,1
128,415,No,No,0,105,106,255.2,114,6.8,2,1,False,59.230000000000004,1
73,415,No,No,0,109,83,181.5,91,10.0,8,0,False,60.43000000000001,1
52,415,No,No,0,110,104,176.1,84,7.0,4,4,True,47.5,3
124,415,No,No,0,77,123,218.2,127,6.1,6,1,False,58.989999999999995,3
137,408,No,No,0,120,100,221.6,130,11.1,5,0,False,67.62,3
107,510,No,Yes,30,87,90,159.8,76,12.6,4,3,False,62.0,3
147,408,No,No,0,79,91,156.2,113,10.2,2,1,False,63.31,2
116,510,No,No,0,126,94,130.3,64,12.4,2,3,False,42.77,1
60,510,No,Yes,31,75,135,200.5,62,12.8,3,2,False,67.85,3
38,510,No,No,0,92,78,163.3,93,13.9,11,0,False,40.61,3
63,408,No,No,0,118,90,162.2,84,11.1,4,3,False,51.42999999999999,2
94,415,No,No,0,79,152,252.1,92,10.4,3,3,False,53.07000000000001,1
131,415,No,No,0,133,116,142.7,105,10.1,5,0,False,45.279999999999994,1
158,510,No,No,0,105,88,188.3,98,11.0,6,1,False,57.349999999999994,3
139,510,No,No,0,109,107,212.3,118,11.1,2,1,True,67.21,3
140,415,No,No,0,79,99,172.1,124,9.4,10,3,False,53.24,1
52,510,No,Yes,20,63,123,272.9,107,13.5,2,1,False,54.24,2
103,510,No,No,0,121,123,208.2,73,13.0,3,5,False,59.51,1
85,510,No,Yes,21,110,108,149.5,80,6.3,1,5,False,76.94000000000001,2
71,408,No,No,0,132,90,171.4,72,7.0,2,2,False,46.27,3
177,415,No,Yes,27,106,78,215.4,108,10.4,2,1,False,68.30000000000001,3
49,415,Yes,No,0,92,119,167.8,86,15.6,6,2,True,69.94999999999999,3
106,510,Yes,No,0,84,61,164.0,102,13.3,3,3,True,59.97,1
60,510,No,No,0,106,48,202.7,90,7.4,3,1,False,63.89,1
43,408,No,No,0,93,60,314.1,144,12.7,2,4,False,59.800000000000004,2
125,415,No,No,0,73,85,192.9,95,15.7,4,0,False,62.5,2
114,510,No,Yes,4,96,88,223.7,85,9.4,3,3,False,56.209999999999994,3
112,415,No,No,0,119,94,159.1,94,16.4,5,3,True,77.13999999999999,1
101,408,No,Yes,16,112,97,180.1,111,8.2,5,2,False,49.93000000000001,3
70,415,No,No,0,100,83,156.6,89,12.1,1,0,False,23.25,1
59,408,No,No,0,96,123,138.6,106,10.2,4,0,False,50.32,1
59,408,No,No,0,70,98,212.5,128,12.1,2,1,False,54.14000000000001,1
99,415,No,No,0,88,98,229.9,125,12.4,4,2,False,55.550000000000004,2
150,510,No,No,0,123,83,179.4,107,12.6,3,1,False,58.66,1
81,510,No,No,0,77,87,183.9,100,7.6,3,2,False,60.489999999999995,2
86,510,No,No,0,96,77,214.0,110,4.5,3,0,False,70.26,2
84,510,No,No,0,96,94,98.2,70,10.6,7,0,False,49.5,3
118,510,No,Yes,35,119,91,215.5,130,11.7,1,1,False,78.37,3
89,415,No,No,0,128,92,185.3,120,7.6,3,1,False,66.42,2
93,415,No,No,0,120,84,165.8,63,13.1,6,3,False,67.28,3
85,415,No,No,0,97,95,171.7,88,9.7,3,2,False,43.26,3
160,408,No,No,0,116,95,159.0,54,10.9,9,0,False,40.69,2
28,415,No,No,0,87,92,192.4,112,10.1,3,3,False,53.71999999999999,2
73,408,No,No,0,109,67,214.2,152,10.7,14,1,True,76.36999999999999,3
156,408,No,No,0,95,128,258.2,105,12.9,5,3,False,60.58999999999999,3
33,415,Yes,No,0,100,104,189.9,136,13.0,6,1,False,58.199999999999996,2
77,510,No,No,0,86,78,245.2,100,17.8,3,4,False,63.11,1
119,415,No,No,0,102,71,196.9,103,11.1,7,1,False,51.93,3
91,510,No,Yes,27,96,93,210.5,82,6.6,2,3,False,57.59,3
102,510,No,No,0,88,89,188.5,121,6.2,6,3,False,71.14,3
86,415,No,Yes,33,112,94,95.0,98,11.9,4,3,False,68.36999999999999,2
82,415,No,No,0,110,88,178.7,105,8.3,4,0,False,48.13,3
89,408,No,No,0,151,142,170.9,67,12.7,7,0,False,45.24,3
86,415,No,No,0,98,95,192.0,123,9.3,7,3,False,60.629999999999995,1
92,415,No,No,0,82,89,163.2,99,10.8,2,2,False,59.81999999999999,2
87,510,No,No,0,81,103,183.4,96,13.7,3,3,False,57.940000000000005,2
64,408,No,No,0,113,99,145.2,74,13.8,4,0,False,67.37,1
80,510,No,No,0,118,67,177.4,112,9.2,5,3,False,66.99000000000001,1
165,415,No,Yes,39,113,94,192.6,113,9.5,4,3,False,54.38,3
153,415,No,Yes,22,104,91,203.9,117,7.5,11,1,False,60.7,1
108,415,No,No,0,78,109,217.0,83,5.2,1,2,False,71.57000000000001,2
104,415,No,Yes,26,112,97,199.3,104,11.1,4,1,False,59.269999999999996,3
115,408,No,No,0,67,90,172.9,92,10.6,7,1,False,47.900000000000006,2
87,415,No,No,0,106,122,189.5,75,13.4,3,1,False,55.49,2
119,510,No,No,0,129,87,180.9,145,13.4,3,2,False,54.49,2
69,415,No,No,0,109,105,256.1,114,14.1,6,1,False,57.95,3
93,510,No,No,0,106,89,303.5,114,8.7,3,1,True,84.67999999999999,2
154,415,Yes,No,0,69,141,180.9,106,14.4,10,0,True,54.53,2
57,415,No,Yes,37,76,122,154.2,110,11.8,1,1,False,68.14,3
130,510,No,No,0,72,112,207.2,121,11.4,9,5,False,56.96,1
151,415,No,No,0,128,65,194.8,61,13.2,10,2,False,56.2,3
162,408,No,No,0,87,71,250.7,65,10.4,4,2,True,74.8,3
60,415,No,No,0,133,92,328.5,112,14.6,2,1,False,61.14,3
81,510,No,No,0,89,69,212.9,71,8.7,3,3,False,71.14999999999999,1
136,408,No,No,0,106,101,257.5,106,10.1,8,1,True,79.64,3
121,415,No,Yes,21,84,102,192.5,129,10.6,2,1,False,50.81,3
105,510,No,Yes,15,125,142,269.9,85,9.7,1,2,False,44.699999999999996,1
105,415,No,Yes,34,61,74,151.1,103,9.9,4,2,False,63.339999999999996,1
51,415,No,Yes,26,61,97,181.1,91,11.2,8,1,False,73.82,3
64,408,No,No,0,117,108,162.9,84,6.4,5,3,False,46.55,2
80,510,Yes,Yes,30,132,109,212.8,114,10.0,10,0,False,57.83,3
56,415,No,No,0,133,89,101.8,94,13.6,4,4,False,69.66,1
120,415,No,No,0,98,88,248.9,119,11.1,5,1,False,56.019999999999996,2
103,510,No,No,0,125,113,220.6,95,12.2,4,3,False,63.65,2
164,510,No,Yes,27,102,113,244.1,127,9.6,9,3,False,55.07000000000001,3
116,415,No,Yes,27,118,91,212.9,67,7.0,2,2,False,64.07,3
121,408,No,No,0,79,116,244.4,102,7.5,4,1,False,59.53,3
183,415,No,No,0,92,112,214.3,112,9.7,6,2,False,50.27,3
104,408,No,No,0,101,117,102.0,146,13.0,4,0,False,72.9,2
90,408,No,No,0,97,102,120.0,126,7.1,2,1,False,49.33,2
82,415,No,No,0,101,83,142.1,103,13.5,3,1,False,54.5,1
9,415,No,Yes,16,87,108,228.7,96,11.5,3,2,False,43.65,3
97,415,No,No,0,58,91,279.8,105,12.1,9,0,False,73.06,3
127,510,No,Yes,25,118,48,225.1,105,7.3,5,0,False,69.44999999999999,3
125,510,No,Yes,34,112,108,117.6,102,10.3,3,0,False,72.59000000000002,2
140,415,No,No,0,104,106,220.4,116,10.3,4,1,False,62.68000000000001,3
90,415,No,No,0,122,154,253.1,109,10.1,5,2,False,44.419999999999995,3
67,415,No,No,0,65,109,232.4,82,9.2,3,2,False,54.31,1
113,415,No,No,0,55,105,148.1,83,12.2,6,1,False,61.74999999999999,3
121,510,No,Yes,26,91,90,219.6,122,15.1,5,0,False,64.56,1
93,408,No,No,0,95,87,149.9,91,9.9,3,4,False,57.019999999999996,1
121,408,No,No,0,121,94,95.3,59,12.3,4,1,False,50.6,1
53,408,No,No,0,119,105,176.0,112,9.8,2,0,True,76.29,2
75,415,No,No,0,91,75,162.4,113,13.1,5,1,False,58.4,1
132,510,No,No,0,121,109,246.7,81,4.2,9,2,False,69.74,1
162,408,No,No,0,131,122,153.6,88,6.5,6,3,False,48.529999999999994,1
140,415,No,No,0,114,103,233.5,121,11.3,4,1,False,61.29,2
91,408,No,No,0,116,98,195.5,121,6.6,5,2,False,58.58,3
73,510,No,Yes,28,107,123,199.1,139,8.8,1,2,False,56.85,1
95,408,Yes,No,0,134,71,208.0,120,10.1,2,4,True,72.73,2
145,408,No,No,0,137,100,277.6,123,13.1,3,0,False,68.66000000000001,3
100,415,No,No,0,108,81,89.7,81,4.3,4,1,False,42.46999999999999,1
122,415,No,No,0,101,121,237.4,89,13.1,9,2,False,71.04,3
109,415,No,No,0,72,120,236.0,68,11.9,5,0,False,73.42999999999999,1
82,408,No,No,0,107,114,287.6,95,10.1,7,1,False,49.87,2
65,415,No,Yes,23,106,100,222.8,75,9.8,4,0,False,66.91000000000001,2
52,510,No,No,0,83,79,155.6,104,8.3,6,3,False,49.89,1
136,415,No,Yes,24,76,114,214.4,91,8.8,5,2,False,56.72,3
75,415,No,No,0,110,86,215.6,103,11.1,7,1,False,49.269999999999996,1
146,408,No,No,0,69,98,228.3,80,12.6,2,1,False,54.79,2
105,408,No,No,0,99,95,214.7,114,11.1,8,4,False,58.31,1
48,415,No,No,0,84,98,157.6,99,16.4,3,2,False,63.48000000000001,1
45,415,No,No,0,107,78,224.1,108,11.1,7,1,False,64.38,3
106,415,No,Yes,37,104,99,140.1,90,10.6,5,2,False,67.14,3
33,510,No,No,0,65,96,149.2,82,7.5,2,2,False,59.50000000000001,3
106,408,No,No,0,66,82,176.4,107,12.9,3,0,False,64.58,3
141,415,No,No,0,111,87,175.8,82,11.0,6,0,False,56.92999999999999,3
94,510,No,Yes,28,88,102,118.0,71,16.1,4,0,False,58.93000000000001,3
65,510,No,No,0,53,132,189.3,87,9.8,4,2,False,54.18999999999999,2
85,415,No,No,0,112,126,184.4,95,9.8,4,1,False,55.74,1
71,510,No,No,0,108,92,263.3,126,10.1,5,3,True,85.52999999999999,2
112,408,No,Yes,30,113,96,132.8,99,13.3,7,0,False,33.97,3
110,415,No,No,0,95,98,206.0,106,6.9,6,0,False,52.83,1
111,415,No,No,0,108,89,179.6,99,12.7,3,2,False,71.81,1
74,408,No,No,0,112,100,214.7,88,9.7,4,2,True,80.07,2
105,510,No,No,0,82,111,157.0,74,10.9,4,2,False,46.02,1
40,408,No,No,0,82,97,154.0,86,9.6,7,0,False,70.55000000000001,3
128,408,Yes,Yes,18,89,109,218.8,102,13.6,2,0,True,64.92999999999999,2
123,408,No,No,0,135,88,227.0,77,10.1,6,2,True,76.38000000000001,3
122,510,No,No,0,87,74,169.3,87,9.5,4,0,False,52.739999999999995,3
114,408,No,Yes,19,100,109,160.0,112,12.6,1,3,False,57.42,1
102,415,No,Yes,25,100,83,188.2,93,10.2,6,2,False,49.599999999999994,3
126,415,No,No,0,93,107,329.3,66,14.4,1,0,False,47.14,3
150,415,No,No,0,112,81,161.1,78,12.2,2,4,True,51.559999999999995,1
60,408,No,No,0,101,115,242.8,76,11.7,4,2,True,85.09,3
138,510,Yes,No,0,129,86,232.4,108,15.2,1,0,True,62.910000000000004,1
29,510,No,No,0,71,74,148.6,87,14.2,4,1,False,54.51,3
111,415,No,No,0,96,111,184.9,120,11.9,7,4,False,63.11000000000001,2
37,510,Yes,No,0,119,86,226.4,100,9.8,1,0,True,57.79,3
81,510,No,No,0,84,91,229.8,82,13.7,3,1,False,58.69,2
46,510,No,No,0,108,77,146.5,111,12.7,2,1,False,48.87,3
125,408,No,No,0,95,113,192.5,69,8.1,3,1,False,42.28999999999999,3
43,415,No,No,0,117,97,279.5,96,10.7,3,3,False,33.74,3
94,510,No,No,0,112,91,262.9,105,9.7,6,1,False,71.43,2
46,408,No,No,0,85,74,216.6,112,11.2,5,3,False,63.71,2
73,408,No,Yes,26,98,97,221.7,96,10.2,6,2,False,44.08,3
146,408,No,Yes,23,96,124,293.5,135,7.4,4,2,False,61.02,3
93,415,No,No,0,70,99,168.6,112,10.9,10,1,False,72.7,1
52,408,No,Yes,31,77,97,253.4,88,11.0,4,1,False,54.94,3
202,510,No,No,0,137,70,185.7,113,6.0,3,3,False,44.79,2
129,510,No,Yes,31,99,87,197.6,91,10.3,8,2,False,63.59,3
94,415,No,No,0,49,115,256.7,74,13.0,1,1,False,69.19,3
100,415,No,No,0,138,92,150.4,120,11.2,2,0,False,55.85,2
43,415,No,No,0,108,80,180.6,103,11.3,7,1,False,69.66999999999999,2
130,415,No,No,0,105,108,163.4,93,8.9,3,0,False,63.51,2
124,415,No,No,0,102,120,239.7,119,10.9,1,3,False,64.02,2
92,510,Yes,No,0,120,112,284.6,95,12.0,5,3,True,76.53999999999999,1
48,415,No,No,0,64,126,244.4,81,13.2,5,4,False,59.79,2
98,510,No,Yes,29,105,101,248.1,108,6.6,3,2,False,50.349999999999994,3
100,415,No,No,0,86,133,146.4,106,12.5,3,1,True,44.25000000000001,3
79,415,No,No,0,109,87,189.1,103,11.3,5,3,False,48.62,2
164,415,No,No,0,78,85,165.9,78,12.7,2,1,False,46.309999999999995,1
89,408,Yes,No,0,134,105,155.7,86,10.9,4,0,False,59.37,3
126,415,No,No,0,96,92,166.8,108,12.7,4,3,True,75.67000000000002,1
96,408,No,No,0,102,73,227.7,91,10.0,7,1,False,56.53,2
120,415,No,Yes,33,83,84,146.7,88,11.6,5,0,False,74.53999999999999,1
212,415,No,No,0,127,83,181.2,132,12.6,4,2,True,75.86000000000001,3
72,415,No,No,0,106,94,273.7,110,9.6,6,2,False,50.5,3
155,415,Yes,Yes,26,121,123,146.7,89,11.1,3,1,False,57.42,1
89,415,No,No,0,80,81,145.7,120,9.5,4,2,False,39.660000000000004,2
126,408,Yes,No,0,126,112,285.3,104,12.5,8,2,False,70.76,2
172,408,No,No,0,102,111,168.5,104,12.0,5,2,True,78.52999999999999,2
143,510,No,No,0,99,133,229.5,99,10.2,2,2,False,56.62,1
166,510,Yes,No,0,89,95,235.2,97,13.2,3,0,True,44.72,2
132,415,No,No,0,105,116,279.8,105,13.0,2,1,False,63.910000000000004,3
94,408,Yes,No,0,94,106,172.9,76,7.9,1,1,True,54.02,3
99,415,No,No,0,83,111,196.0,57,12.1,5,0,False,56.260000000000005,3
136,415,No,Yes,35,86,119,214.2,104,6.9,4,1,False,71.81,1
119,415,No,No,0,82,97,211.0,118,7.4,10,1,False,73.53999999999999,3
115,510,Yes,No,0,69,96,118.3,112,9.9,1,3,True,72.17,3
160,415,No,No,0,103,121,178.2,92,13.0,3,2,False,61.32999999999999,1
166,510,No,No,0,89,113,138.3,85,11.2,2,2,False,64.22,1
120,510,No,No,0,94,106,238.4,109,6.7,8,1,False,52.81,1
173,415,No,No,0,114,138,109.3,99,10.3,3,1,False,54.56,2
156,415,No,No,0,65,116,238.5,86,10.6,2,0,False,60.040000000000006,1
70,415,No,No,0,125,104,254.1,72,10.9,4,0,False,63.76,3
41,510,No,No,0,89,104,207.4,124,6.8,1,1,False,60.11,3
132,408,No,No,0,85,76,208.4,97,11.2,4,0,False,64.27000000000001,2
47,510,Yes,No,0,120,123,152.6,96,13.3,7,0,True,33.800000000000004,3
160,510,No,No,0,97,97,150.7,92,10.3,5,1,False,37.86,1
180,415,No,No,0,121,111,174.9,82,8.8,5,3,False,50.739999999999995,2
93,415,No,No,0,68,86,229.4,104,7.8,4,2,False,58.339999999999996,2
109,415,No,No,0,58,115,282.5,105,13.1,1,2,False,61.8,3
80,510,No,No,0,121,110,137.7,74,7.3,5,0,False,47.730000000000004,2
54,415,No,Yes,24,88,98,99.3,119,11.6,3,2,False,39.7,1
121,415,No,No,0,128,99,266.3,105,2.9,7,2,False,52.0,2
157,510,No,Yes,29,102,109,192.4,117,15.0,5,1,False,67.47999999999999,1
170,510,No,Yes,37,130,103,243.0,93,13.0,4,0,False,65.36,1
138,510,No,No,0,101,142,176.0,98,14.0,6,3,False,60.790000000000006,3
92,415,No,Yes,31,116,91,228.2,90,11.8,5,1,False,65.38,1
167,415,No,No,0,124,108,216.5,64,12.4,4,4,True,56.580000000000005,3
91,510,No,No,0,107,125,237.6,78,7.3,4,2,False,60.83,2
127,510,No,No,0,117,68,162.2,127,9.7,4,3,False,41.29,1
88,408,No,Yes,27,106,92,189.0,104,10.9,1,1,False,48.74,3
123,408,No,No,0,92,71,189.3,104,9.4,2,2,False,72.89,3
136,408,Yes,Yes,29,98,85,243.6,104,9.0,3,2,False,47.45,2
68,415,No,Yes,34,72,119,208.3,101,6.1,10,1,False,53.89999999999999,3
132,415,No,Yes,10,54,68,142.3,116,11.5,4,0,False,65.45,3
133,415,No,No,0,67,133,192.0,95,3.1,1,2,False,65.12,1
127,415,No,No,0,105,107,100.9,131,3.3,5,0,False,65.37,2
121,510,No,No,0,142,88,213.2,51,8.4,6,1,False,52.48000000000001,2
116,510,No,No,0,128,137,193.1,94,14.0,3,2,False,43.06,3
97,510,Yes,No,0,103,93,239.8,120,11.0,2,4,True,63.43,2
43,510,No,No,0,99,149,173.9,126,6.8,3,2,False,46.96,3
110,415,No,No,0,106,126,233.5,112,11.2,8,3,False,51.07,2
67,408,No,No,0,120,138,152.5,104,10.6,4,1,False,59.73,1
166,408,No,No,0,95,105,198.0,126,9.8,5,0,False,47.71,3
129,408,No,No,0,122,95,224.7,104,9.6,3,1,False,58.870000000000005,2
103,510,Yes,No,0,78,86,157.9,106,6.8,3,3,False,50.42,2
71,415,No,No,0,110,67,255.2,84,11.7,7,0,True,78.22,2
112,415,No,Yes,27,121,101,189.8,99,11.1,3,4,False,66.97999999999999,3
8,415,No,Yes,36,67,59,177.3,130,4.8,12,1,False,65.1,2
98,415,No,No,0,121,73,197.1,71,12.4,2,0,True,74.92999999999999,3
90,415,No,No,0,111,115,150.8,122,13.0,7,1,False,64.44,3
13,415,No,No,0,133,86,227.6,80,11.5,3,0,True,79.38,3
58,415,No,No,0,107,88,181.1,84,11.8,3,2,False,67.86,3
137,415,No,Yes,22,42,137,179.6,126,11.4,5,2,False,58.60999999999999,1
116,408,No,No,0,94,126,219.0,78,11.3,5,5,True,56.629999999999995,3
94,415,No,Yes,28,107,86,225.6,86,9.9,4,3,False,39.44,2
87,415,No,No,0,72,105,200.8,87,8.6,7,3,False,62.64,2
120,415,No,No,0,103,86,169.7,70,10.2,6,2,False,59.53,2
97,415,No,Yes,24,109,81,269.1,94,12.1,9,0,False,58.870000000000005,1
134,415,No,No,0,108,105,165.8,84,11.0,4,6,False,57.38999999999999,1
68,510,No,No,0,80,65,215.6,84,15.5,5,2,False,49.72,3
93,408,No,No,0,93,65,253.2,88,12.1,5,1,False,61.190000000000005,2
120,415,No,No,0,100,129,152.7,92,10.5,2,1,False,51.08999999999999,2
41,408,No,No,0,92,155,217.4,90,10.2,6,2,False,71.96,3
80,510,No,No,0,92,97,154.2,66,7.6,5,2,False,62.01,2
83,415,No,Yes,25,95,136,249.4,86,17.6,5,2,False,69.8,3
109,510,Yes,No,0,141,93,119.4,111,7.8,3,2,False,60.459999999999994,3
66,510,No,Yes,33,104,94,172.7,107,7.1,9,3,False,34.11,2
89,510,No,No,0,96,63,255.7,125,11.0,5,1,False,54.29,3
117,408,No,Yes,13,65,77,232.8,95,9.7,3,1,False,61.37,1
128,510,No,No,0,95,126,220.8,121,14.4,6,2,False,69.65,3
88,415,No,No,0,61,88,242.7,131,6.8,7,4,True,56.34,3
22,415,No,No,0,108,148,206.6,96,9.3,3,2,False,59.6,2
78,415,No,No,0,80,100,160.7,106,13.7,7,0,False,52.91000000000001,2
56,415,No,Yes,29,115,111,226.6,101,4.9,3,1,False,30.18,3
192,415,No,No,0,88,98,212.4,105,11.4,3,2,False,63.21,2
70,415,No,No,0,108,116,196.1,96,8.6,4,2,False,52.269999999999996,1
148,510,No,No,0,84,85,232.6,104,10.9,3,1,False,70.72,3
119,510,No,No,0,70,74,188.5,105,11.3,6,1,False,52.44,3
80,415,No,No,0,116,93,194.1,100,12.8,3,0,False,63.15,2
113,510,No,No,0,85,92,159.8,72,14.4,4,3,False,41.92,2
75,510,No,No,0,133,121,291.2,123,7.2,4,1,False,68.61999999999999,2
80,415,No,No,0,83,86,94.0,98,6.4,6,1,False,53.53000000000001,3
148,408,No,No,0,121,125,203.1,82,10.6,6,1,False,28.73,2
97,415,No,Yes,28,97,84,257.6,64,6.7,3,1,False,53.67,2
166,415,No,No,0,116,93,131.4,108,11.3,4,0,False,47.519999999999996,3
94,408,No,No,0,109,80,238.2,117,2.6,6,1,False,60.84,2
